region,frame_id,sensor,time_iso,ny,nx,bbox_W,bbox_S,bbox_E,bbox_N,finite_pct,min,median,max,top10_median,bot10_median,orientation_class,row_order_present,row_order_value,producer_git_sha_present,model_version,qa_gate
usec_south,usec_south_20260502_2026122.1727_chl_PACE-OCI.json,PACE-OCI,20260502,742,1187,-81.0,31.0,-73.0,36.0,0.89,0.0246,0.0486,0.1235,0.0453,,?,NO,,NO,,REJECT
usec_south,usec_south_20260503_2026123.1624_chl_PACE-OCI.json,PACE-OCI,20260503,742,1187,-81.0,31.0,-73.0,36.0,60.65,0.0227,0.1131,1.0496,0.0795,0.1608,north_up,NO,,NO,,PASS
usec_south,usec_south_20260503_2026123.1802_chl_PACE-OCI.json,PACE-OCI,20260503,742,1187,-81.0,31.0,-73.0,36.0,38.78,0.0313,0.111,1.0228,0.0776,0.2028,north_up,NO,,NO,,PASS
usec_south,usec_south_20260504_2026124.1659_chl_PACE-OCI.json,PACE-OCI,20260504,742,1187,-81.0,31.0,-73.0,36.0,55.29,0.0228,0.1033,1.0991,0.0812,0.1358,flat,NO,,NO,,PASS
usec_south,usec_south_20260505_2026125.1734_chl_PACE-OCI.json,PACE-OCI,20260505,742,1187,-81.0,31.0,-73.0,36.0,7.3,0.0422,0.0811,0.2589,0.0822,0.1189,flat,NO,,NO,,PASS
usec_south,usec_south_20260506_2026126.1630_chl_PACE-OCI.json,PACE-OCI,20260506,742,1187,-81.0,31.0,-73.0,36.0,7.17,0.0305,0.0665,0.1358,0.047,,?,NO,,NO,,PASS
usec_south,usec_south_20260506_2026126.1808_chl_PACE-OCI.json,PACE-OCI,20260506,742,1187,-81.0,31.0,-73.0,36.0,13.76,0.0359,0.074,0.2672,,0.0688,?,NO,,NO,,PASS
usec_south,usec_south_20260507_2026127.1705_chl_PACE-OCI.json,PACE-OCI,20260507,742,1187,-81.0,31.0,-73.0,36.0,0.64,0.0424,0.0712,0.0999,0.0735,,?,NO,,NO,,REJECT
usec_south,usec_south_20260508_2026128.1740_chl_PACE-OCI.json,PACE-OCI,20260508,742,1187,-81.0,31.0,-73.0,36.0,5.82,0.0495,0.0896,0.7834,,0.0911,?,NO,,NO,,PASS
usec_south,usec_south_20260509_2026129.1815_chl_PACE-OCI.json,PACE-OCI,20260509,742,1187,-81.0,31.0,-73.0,36.0,0.03,0.0892,0.099,0.1068,,,?,NO,,NO,,REJECT
usec_south,usec_south_20260510_2026130.1458_chl_S3A-S3B.json,S3A-S3B,20260510,743,1188,-81.0,31.0,-73.0,36.0,3.94,0.0146,0.4387,19.9929,0.2653,0.8265,north_up,NO,,NO,,PASS
usec_south,usec_south_20260510_2026130.1605_chl_SGLI.json,SGLI,2026-05-10T16:05:35Z,743,1188,-81.0,31.0,-73.0,36.0,8.08,0.01,0.3734,20.0,0.0512,0.5197,north_up,NO,,NO,,PASS
usec_south,usec_south_20260510_2026130.1711_chl_PACE-OCI.json,PACE-OCI,20260510,742,1187,-81.0,31.0,-73.0,36.0,1.02,0.059,0.202,0.7316,,0.2659,?,NO,,NO,,PASS
usec_south,usec_south_20260511_2026131.1432_chl_S3A-S3B.json,S3A-S3B,20260511,743,1188,-81.0,31.0,-73.0,36.0,36.4,0.0167,0.1322,19.9242,0.1136,0.1325,flat,NO,,NO,,PASS
usec_south,usec_south_20260511_2026131.1538_chl_SGLI.json,SGLI,2026-05-11T15:38:52Z,743,1188,-81.0,31.0,-73.0,36.0,14.01,0.01,0.0528,4.512,0.0312,0.0553,flat,NO,,NO,,PASS
usec_south,usec_south_20260511_2026131.1746_chl_PACE-OCI.json,PACE-OCI,20260511,742,1187,-81.0,31.0,-73.0,36.0,0.93,0.0584,0.0821,0.1038,,,?,NO,,NO,,REJECT
usec_south,usec_south_20260512_2026132.1431_chl_S3A.json,S3A,20260512,743,1188,-81.0,31.0,-73.0,36.0,5.09,0.0255,0.1469,93.5603,,0.1572,?,NO,,NO,,PASS
usec_south,usec_south_20260512_2026132.1643_chl_PACE-OCI.json,PACE-OCI,20260512,742,1187,-81.0,31.0,-73.0,36.0,1.29,0.0623,0.2247,1.043,,0.175,?,NO,,NO,,PASS
usec_south,usec_south_20260512_2026132.1653_chl_SGLI.json,SGLI,2026-05-12T16:53:06Z,743,1188,-81.0,31.0,-73.0,36.0,0.0,,,,,,?,NO,,NO,,REJECT
usec_south,usec_south_20260513_2026133.1507_chl_S3B.json,S3B,20260513,743,1188,-81.0,31.0,-73.0,36.0,7.57,0.0319,0.4199,99.5793,0.339,12.3186,north_up,NO,,NO,,PASS
usec_south,usec_south_20260513_2026133.1626_chl_SGLI.json,SGLI,2026-05-13T16:26:23Z,743,1188,-81.0,31.0,-73.0,36.0,2.13,0.01,0.1872,20.0,0.1872,20.0,north_up,NO,,NO,,WARN
usec_south,usec_south_20260513_2026133.1717_chl_PACE-OCI.json,PACE-OCI,20260513,742,1187,-81.0,31.0,-73.0,36.0,0.13,0.044,0.1992,0.3981,0.1992,,?,NO,,NO,,REJECT
usec_south,usec_south_20260514_2026134.1500_chl_S3A-S3B.json,S3A-S3B,20260514,743,1188,-81.0,31.0,-73.0,36.0,58.7,0.01,0.1075,96.8363,0.0853,0.1145,flat,NO,,NO,,PASS
usec_south,usec_south_20260514_2026134.1520_chl_S3A.json,S3A,20260514,743,1188,-81.0,31.0,-73.0,36.0,2.18,0.4185,0.8944,86.4625,0.7341,,?,NO,,NO,,PASS
usec_south,usec_south_20260514_2026134.1559_chl_SGLI.json,SGLI,2026-05-14T15:59:40Z,743,1188,-81.0,31.0,-73.0,36.0,55.35,0.01,0.1535,20.0,0.1216,0.1408,flat,NO,,NO,,PASS
usec_south,usec_south_20260514_2026134.1752_chl_PACE-OCI.json,PACE-OCI,20260514,742,1187,-81.0,31.0,-73.0,36.0,27.52,0.0446,0.0824,0.3095,0.0739,0.0831,flat,NO,,NO,,PASS
usec_south,usec_south_20260515_2026135.1434_chl_S3A-S3B.json,S3A-S3B,20260515,743,1188,-81.0,31.0,-73.0,36.0,66.14,0.01,0.0983,99.8771,0.0827,0.2683,north_up,NO,,NO,,PASS
usec_south,usec_south_20260515_2026135.1454_chl_S3A.json,S3A,20260515,743,1188,-81.0,31.0,-73.0,36.0,64.42,0.01,0.0991,99.8771,0.0842,0.2683,north_up,NO,,NO,,PASS
usec_south,usec_south_20260515_2026135.1532_chl_SGLI.json,SGLI,2026-05-15T15:32:56Z,743,1188,-81.0,31.0,-73.0,36.0,52.88,0.01,0.0629,20.0,0.0496,0.2718,north_up,NO,,NO,,PASS
usec_south,usec_south_20260515_2026135.1649_chl_PACE-OCI.json,PACE-OCI,20260515,742,1187,-81.0,31.0,-73.0,36.0,50.62,0.0343,0.0782,1.0264,0.0621,0.2632,north_up,NO,,NO,,PASS
usec_south,usec_south_20260515_2026135.1738_chl_PACE-OCI.json,PACE-OCI,20260515,742,1187,-81.0,31.0,-73.0,36.0,11.61,0.0428,0.0741,0.7643,0.0681,0.3829,north_up,NO,,NO,,PASS
usec_south,usec_south_20260516_2026136.1427_chl_S3A.json,S3A,20260516,743,1188,-81.0,31.0,-73.0,36.0,40.01,0.0193,0.0865,98.3671,0.0738,0.1296,flat,NO,,NO,,PASS
usec_south,usec_south_20260516_2026136.1506_chl_SGLI.json,SGLI,2026-05-16T15:06:13Z,743,1188,-81.0,31.0,-73.0,36.0,0.0,,,,,,?,NO,,NO,,REJECT
usec_south,usec_south_20260517_2026137.1503_chl_S3B.json,S3B,20260517,743,1188,-81.0,31.0,-73.0,36.0,30.75,0.01,0.1069,99.23,0.0821,6.9472,north_up,NO,,NO,,PASS
usec_south,usec_south_20260517_2026137.1620_chl_PACE-OCI.json,PACE-OCI,20260517,742,1187,-81.0,31.0,-73.0,36.0,0.34,0.0527,0.072,0.084,0.072,,?,NO,,NO,,REJECT
usec_south,usec_south_20260517_2026137.1620_chl_SGLI.json,SGLI,2026-05-17T16:20:27Z,743,1188,-81.0,31.0,-73.0,36.0,17.78,0.01,0.1153,20.0,0.0683,7.2014,north_up,NO,,NO,,PASS
usec_south,usec_south_20260517_2026137.1758_chl_PACE-OCI.json,PACE-OCI,20260517,742,1187,-81.0,31.0,-73.0,36.0,37.06,0.0387,0.0731,0.7054,0.0569,0.3585,north_up,NO,,NO,,PASS
usec_south,usec_south_20260518_2026138.1450_chl_S3A-S3B.json,S3A-S3B,20260518,743,1188,-81.0,31.0,-73.0,36.0,66.84,0.01,0.0811,97.6906,0.0668,0.0982,flat,NO,,NO,,PASS
usec_south,usec_south_20260518_2026138.1456_chl_S3A-S3B.json,S3A-S3B,20260518,743,1188,-81.0,31.0,-73.0,36.0,66.79,0.01,0.0813,96.0738,0.067,0.0978,flat,NO,,NO,,PASS
usec_south,usec_south_20260518_2026138.1516_chl_S3A.json,S3A,20260518,743,1188,-81.0,31.0,-73.0,36.0,9.24,0.01,0.2848,89.4226,0.0965,,?,NO,,NO,,PASS
usec_south,usec_south_20260518_2026138.1553_chl_SGLI.json,SGLI,2026-05-18T15:53:44Z,743,1188,-81.0,31.0,-73.0,36.0,51.8,0.01,0.1248,20.0,0.0832,0.1792,north_up,NO,,NO,,PASS
usec_south,usec_south_20260518_2026138.1655_chl_PACE-OCI.json,PACE-OCI,20260518,742,1187,-81.0,31.0,-73.0,36.0,49.6,0.0209,0.0632,1.0318,0.0485,0.0753,flat,NO,,NO,,PASS
usec_south,usec_south_20260518_2026138.1744_chl_PACE-OCI.json,PACE-OCI,20260518,742,1187,-81.0,31.0,-73.0,36.0,18.79,0.0368,0.0641,0.5199,0.0512,,?,NO,,NO,,PASS
usec_south,usec_south_20260519_2026139.1450_chl_S3A.json,S3A,20260519,743,1188,-81.0,31.0,-73.0,36.0,62.3,0.0118,0.0823,99.9122,0.0682,0.089,flat,NO,,NO,,PASS
usec_south,usec_south_20260519_2026139.1527_chl_SGLI.json,SGLI,2026-05-19T15:27:00Z,743,1188,-81.0,31.0,-73.0,36.0,32.52,0.01,0.0415,20.0,0.0257,0.0544,north_up,NO,,NO,,PASS
usec_south,usec_south_20260519_2026139.1730_chl_PACE-OCI.json,PACE-OCI,20260519,742,1187,-81.0,31.0,-73.0,36.0,2.62,0.0482,0.0877,0.415,0.0597,0.0868,flat,NO,,NO,,PASS
usec_south,usec_south_20260520_2026140.1423_chl_S3A.json,S3A,20260520,743,1188,-81.0,31.0,-73.0,36.0,24.36,0.0108,0.0641,0.4993,0.059,0.0712,flat,NO,,NO,,PASS
usec_south,usec_south_20260520_2026140.1626_chl_PACE-OCI.json,PACE-OCI,20260520,742,1187,-81.0,31.0,-73.0,36.0,6.67,0.027,0.0556,0.2411,,0.0553,?,NO,,NO,,PASS
usec_south,usec_south_20260520_2026140.1641_chl_SGLI.json,SGLI,2026-05-20T16:41:14Z,743,1188,-81.0,31.0,-73.0,36.0,0.01,1.48,1.8128,2.9104,,1.48,?,NO,,NO,,REJECT
usec_south,usec_south_20260520_2026140.1805_chl_PACE-OCI.json,PACE-OCI,20260520,742,1187,-81.0,31.0,-73.0,36.0,18.06,0.0244,0.0634,0.7142,0.0486,0.2236,north_up,NO,,NO,,PASS
usec_south,usec_south_20260521_2026141.1459_chl_S3B.json,S3B,20260521,743,1188,-81.0,31.0,-73.0,36.0,30.42,0.01,0.0869,95.4178,0.0698,0.6255,north_up,NO,,NO,,PASS
usec_south,usec_south_20260521_2026141.1614_chl_SGLI.json,SGLI,2026-05-21T16:14:31Z,743,1188,-81.0,31.0,-73.0,36.0,24.94,0.01,0.0624,20.0,0.0519,0.2432,north_up,NO,,NO,,PASS
usec_south,usec_south_20260521_2026141.1701_chl_PACE-OCI.json,PACE-OCI,20260521,742,1187,-81.0,31.0,-73.0,36.0,9.15,0.0241,0.0484,0.4836,0.0466,0.2202,north_up,NO,,NO,,PASS
usec_south,usec_south_20260522_2026142.1433_chl_S3B.json,S3B,20260522,743,1188,-81.0,31.0,-73.0,36.0,36.04,0.0122,0.0617,83.83,0.0597,0.0961,flat,NO,,NO,,PASS
usec_south,usec_south_20260522_2026142.1452_chl_S3A-S3B.json,S3A-S3B,20260522,743,1188,-81.0,31.0,-73.0,36.0,46.75,0.0122,0.0653,98.6738,0.0617,0.0961,flat,NO,,NO,,PASS
usec_south,usec_south_20260522_2026142.1512_chl_S3A.json,S3A,20260522,742,1187,-81.0,31.0,-73.0,36.0,10.95,0.0105,0.195,97.5598,,0.0957,?,NO,,NO,,PASS
usec_south,usec_south_20260522_2026142.1547_chl_SGLI.json,SGLI,2026-05-22T15:47:47Z,743,1188,-81.0,31.0,-73.0,36.0,37.26,0.01,0.0743,9.36,0.064,0.0821,flat,NO,,NO,,PASS
usec_south,usec_south_20260522_2026142.1736_chl_PACE-OCI.json,PACE-OCI,20260522,742,1187,-81.0,31.0,-73.0,36.0,1.48,0.0462,0.0566,0.0732,,0.0578,?,NO,,NO,,PASS
usec_south,usec_south_20260523_2026143.1446_chl_S3A.json,S3A,20260523,743,1188,-81.0,31.0,-73.0,36.0,47.95,0.01,0.0677,99.0907,0.0612,0.0877,flat,NO,,NO,,PASS
usec_south,usec_south_20260523_2026143.1521_chl_SGLI.json,SGLI,2026-05-23T15:21:04Z,743,1188,-81.0,31.0,-73.0,36.0,22.06,0.01,0.031,1.4464,0.0258,0.04,flat,NO,,NO,,PASS
usec_south,usec_south_20260523_2026143.1632_chl_PACE-OCI.json,PACE-OCI,20260523,742,1187,-81.0,31.0,-73.0,36.0,10.23,0.0128,0.0413,0.1523,0.0334,0.0537,flat,NO,,NO,,PASS
usec_south,usec_south_20260523_2026143.1811_chl_PACE-OCI.json,PACE-OCI,20260523,742,1187,-81.0,31.0,-73.0,36.0,4.21,0.0343,0.0654,0.5367,0.0468,,?,NO,,NO,,PASS
usec_south,usec_south_20260524_2026144.1419_chl_S3A.json,S3A,20260524,743,1188,-81.0,31.0,-73.0,36.0,14.47,0.0241,0.0615,0.2817,0.0564,,?,NO,,NO,,PASS
usec_south,usec_south_20260524_2026144.1450_chl_S3A-S3B.json,S3A-S3B,20260524,743,1188,-81.0,31.0,-73.0,36.0,14.76,0.0241,0.0617,77.4581,,0.0565,?,NO,,NO,,PASS
usec_south,usec_south_20260524_2026144.1522_chl_S3B.json,S3B,20260524,742,1187,-81.0,31.0,-73.0,36.0,0.73,0.1803,1.6107,77.4581,1.4469,,?,NO,,NO,,REJECT
usec_south,usec_south_20260524_2026144.1635_chl_SGLI.json,SGLI,2026-05-24T16:35:17Z,743,1188,-81.0,31.0,-73.0,36.0,0.73,0.2092,0.8687,9.6435,0.728,,?,NO,,NO,,REJECT
usec_south,usec_south_20260524_2026144.1707_chl_PACE-OCI.json,PACE-OCI,20260524,742,1187,-81.0,31.0,-73.0,36.0,2.64,0.0322,0.0459,0.0717,0.0419,,?,NO,,NO,,PASS
usec_south,usec_south_20260525_2026145.1455_chl_S3B.json,S3B,20260525,743,1188,-81.0,31.0,-73.0,36.0,49.39,0.01,0.0763,98.0,0.0639,0.4466,north_up,NO,,NO,,PASS
usec_south,usec_south_20260525_2026145.1608_chl_SGLI.json,SGLI,2026-05-25T16:08:34Z,743,1188,-81.0,31.0,-73.0,36.0,53.29,0.01,0.0723,20.0,0.064,0.1232,flat,NO,,NO,,PASS
usec_south,usec_south_20260525_2026145.1742_chl_PACE-OCI.json,PACE-OCI,20260525,742,1187,-81.0,31.0,-73.0,36.0,8.44,0.0331,0.0544,0.8714,0.0436,0.1731,north_up,NO,,NO,,PASS
usec_south,usec_south_20260525_2026145.1742_chl_S3X.json,S3X,20260525,742,1187,-81.0,31.0,-73.0,36.0,21.86,0.0304,0.0522,1.0294,0.0424,0.2056,north_up,NO,,NO,,PASS
usec_south,usec_south_20260526_2026146.1429_chl_S3B.json,S3B,20260526,743,1188,-81.0,31.0,-73.0,36.0,39.62,0.01,0.0611,57.8042,0.0571,0.1339,north_up,NO,,NO,,PASS
usec_south,usec_south_20260526_2026146.1442_chl_S3A-S3B.json,S3A-S3B,20260526,743,1188,-81.0,31.0,-73.0,36.0,55.59,0.01,0.0664,92.399,0.0603,0.1373,north_up,NO,,NO,,PASS
usec_south,usec_south_20260526_2026146.1448_chl_S3A-S3B.json,S3A-S3B,20260526,743,1188,-81.0,31.0,-73.0,36.0,55.53,0.01,0.0664,92.399,0.0603,0.1355,north_up,NO,,NO,,PASS
usec_south,usec_south_20260526_2026146.1530_chl_S3A-S3B.json,S3A-S3B,20260526,742,1187,-81.0,31.0,-73.0,36.0,58.12,0.01,0.0668,19.9488,0.0599,0.1375,north_up,NO,,NO,,PASS
usec_south,usec_south_20260526_2026146.1541_chl_SGLI.json,SGLI,2026-05-26T15:41:51Z,743,1188,-81.0,31.0,-73.0,36.0,53.85,0.01,0.0592,20.0,0.048,0.0655,flat,NO,,NO,,PASS
usec_south,usec_south_20260526_2026146.1542_chl_S3A-S3B.json,S3A-S3B,20260526,742,1187,-81.0,31.0,-73.0,36.0,61.86,0.01,0.0633,97.7421,0.0546,0.1283,north_up,NO,,NO,,PASS
usec_south,usec_south_20260526_2026146.1611_chl_S3A.json,S3A,20260526,742,1187,-81.0,31.0,-73.0,36.0,5.12,0.01,0.268,97.7421,0.0866,2.275,north_up,NO,,NO,,PASS
usec_south,usec_south_20260526_2026146.1638_chl_PACE-OCI.json,PACE-OCI,20260526,742,1187,-81.0,31.0,-73.0,36.0,15.91,0.0048,0.0379,0.9339,0.0345,0.0288,flat,NO,,NO,,WARN
usec_south,usec_south_20260526_2026146.1817_chl_PACE-OCI.json,PACE-OCI,20260526,742,1187,-81.0,31.0,-73.0,36.0,4.2,0.0321,0.1068,0.8485,,0.088,?,NO,,NO,,PASS
usec_south,usec_south_20260526_2026146.1817_chl_S3X.json,S3X,20260526,742,1187,-81.0,31.0,-73.0,36.0,0.42,0.0321,0.1166,0.8485,,0.0958,?,NO,,NO,,REJECT
